source_id,role,trace_type,profile,path_root,path,kind,metric,value,checked_at_utc,scope,evidence_key,access_status,notes
sidecar_agentic_vbench,current_derived_sidecar,unknown,semantic_trace,benchmark,traces_generation/sidecar/agentic_vbench,directory,tool_calls.rows,0,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,run_manifest.rows,4,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,run_manifest.agent.None,4,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,run_manifest.execution_status.completed,4,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,run_manifest.evaluation_status.not_run,2,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,run_manifest.evaluation_status.context_overflow,1,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,run_manifest.evaluation_status.None,1,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,run_manifest.archive_status.complete,4,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,model_calls.rows,233,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,model_calls.association_status.resolved,233,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,model_calls.by_trace_id.videoweaver:reference_image_video:UniVBench-R2V:run-003,30,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,model_calls.by_trace_id.videoweaver:reference_video_edit:UniVBench-RV2V:run-001,95,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,model_calls.by_trace_id.videoweaver:text_long_video:VBench-Long:run-006,70,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,model_calls.by_trace_id.videoweaver:text_video_edit:UniVBench-TV2V:run-002,38,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_videoweaver,current_derived_sidecar,benchmark_real,semantic_trace,benchmark,traces_generation/sidecar/videoweaver,directory,tool_calls.rows,262,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_workarena,current_derived_sidecar,oracle,semantic_trace,benchmark,traces_generation/sidecar/workarena,directory,run_manifest.rows,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_workarena,current_derived_sidecar,oracle,semantic_trace,benchmark,traces_generation/sidecar/workarena,directory,run_manifest.agent.oracle-cheat,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_workarena,current_derived_sidecar,oracle,semantic_trace,benchmark,traces_generation/sidecar/workarena,directory,run_manifest.execution_status.completed,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_workarena,current_derived_sidecar,oracle,semantic_trace,benchmark,traces_generation/sidecar/workarena,directory,run_manifest.evaluation_status.success,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_workarena,current_derived_sidecar,oracle,semantic_trace,benchmark,traces_generation/sidecar/workarena,directory,run_manifest.archive_status.complete,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_workarena,current_derived_sidecar,oracle,semantic_trace,benchmark,traces_generation/sidecar/workarena,directory,model_calls.rows,0,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
sidecar_workarena,current_derived_sidecar,oracle,semantic_trace,benchmark,traces_generation/sidecar/workarena,directory,tool_calls.rows,600,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.traces_generation/sidecar/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,run_manifest.rows,68,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,run_manifest.agent.codex,68,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,run_manifest.execution_status.completed,54,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,run_manifest.execution_status.failed,14,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,run_manifest.evaluation_status.success,39,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,run_manifest.evaluation_status.failed,28,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,run_manifest.evaluation_status.n_a,1,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,run_manifest.archive_status.complete,54,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,run_manifest.archive_status.partial,14,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,model_calls.rows,29,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,model_calls.association_status.unresolved,29,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,model_calls.by_trace_id.None,29,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_docops,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,directory,tool_calls.rows,1067,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/docops,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.rows,78,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.agent.codex,71,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.agent.oracle,7,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.execution_status.failed,34,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.execution_status.unknown,12,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.execution_status.completed,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.evaluation_status.failed,53,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.evaluation_status.n_a,16,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.evaluation_status.evaluation_error,3,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.evaluation_status.success,6,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.archive_status.missing:sessions(unreadable),61,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.archive_status.missing:trajectory,13,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,run_manifest.archive_status.failed:archive_permission,4,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,model_calls.rows,21,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,model_calls.association_status.unresolved,21,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,model_calls.by_trace_id.None,21,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_agentic_vbench,historical_derived_sidecar,unknown,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,directory,tool_calls.rows,0,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/agentic_vbench,locator_exists,Mixed oracle and model agents; source rows carry agent; do not classify entire file as real.
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,run_manifest.rows,4,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,run_manifest.agent.None,4,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,run_manifest.execution_status.completed,4,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,run_manifest.evaluation_status.not_run,2,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,run_manifest.evaluation_status.context_overflow,1,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,run_manifest.evaluation_status.None,1,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,run_manifest.archive_status.complete,4,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,model_calls.rows,233,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,model_calls.association_status.resolved,233,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,model_calls.by_trace_id.videoweaver:reference_image_video:UniVBench-R2V:run-003,30,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,model_calls.by_trace_id.videoweaver:reference_video_edit:UniVBench-RV2V:run-001,95,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,model_calls.by_trace_id.videoweaver:text_long_video:VBench-Long:run-006,70,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,model_calls.by_trace_id.videoweaver:text_video_edit:UniVBench-TV2V:run-002,38,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_videoweaver,historical_derived_sidecar,benchmark_real,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,directory,tool_calls.rows,262,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/videoweaver,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_workarena,historical_derived_sidecar,oracle,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,directory,run_manifest.rows,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_workarena,historical_derived_sidecar,oracle,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,directory,run_manifest.agent.oracle-cheat,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
historical_sidecar_workarena,historical_derived_sidecar,oracle,semantic_trace,benchmark,trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,directory,run_manifest.execution_status.completed,32,2026-09-10T02:32:38.422627+00:00,current_audit_unless_historical_role,counts.sidecar.trace_cleanup_archive/20260908T060905Z/sidecar_before/workarena,locator_exists,"Counts and states describe existing derived rows, not independent validation of execution/evaluation/archive correctness."
